Tree	Node A-form	Node B-form	Node C-form	Absolute frequency	Relative frequency	Order	Grew-match query	Grew-match URL	Number of nodes	Head node
me <obj ona <nsubj odpeljala	me	ona	odpeljala	1	13.1	ABC	"pattern {C [form=""odpeljala""]; A [form=""me""]; B [form=""ona""]; C -[obj]-> A; C -[nsubj]-> B; C >> A; C >> B}"	http://universal.grew.fr/?corpus=UD_Slovenian-SST&request=pattern%20%7BC%20%5Bform%3D%22odpeljala%22%5D%3B%20A%20%5Bform%3D%22me%22%5D%3B%20B%20%5Bform%3D%22ona%22%5D%3B%20C%20-%5Bobj%5D-%3E%20A%3B%20C%20-%5Bnsubj%5D-%3E%20B%3B%20C%20%3E%3E%20A%3B%20C%20%3E%3E%20B%7D	3	odpeljala
me <obj ona <nsubj spoznala	me	ona	spoznala	1	13.1	ABC	"pattern {C [form=""spoznala""]; A [form=""me""]; B [form=""ona""]; C -[obj]-> A; C -[nsubj]-> B; C >> A; C >> B}"	http://universal.grew.fr/?corpus=UD_Slovenian-SST&request=pattern%20%7BC%20%5Bform%3D%22spoznala%22%5D%3B%20A%20%5Bform%3D%22me%22%5D%3B%20B%20%5Bform%3D%22ona%22%5D%3B%20C%20-%5Bobj%5D-%3E%20A%3B%20C%20-%5Bnsubj%5D-%3E%20B%3B%20C%20%3E%3E%20A%3B%20C%20%3E%3E%20B%7D	3	spoznala
me <obj policija <nsubj odžene	me	policija	odžene	1	13.1	ABC	"pattern {C [form=""odžene""]; A [form=""me""]; B [form=""policija""]; C -[obj]-> A; C -[nsubj]-> B; C >> A; C >> B}"	http://universal.grew.fr/?corpus=UD_Slovenian-SST&request=pattern%20%7BC%20%5Bform%3D%22od%C5%BEene%22%5D%3B%20A%20%5Bform%3D%22me%22%5D%3B%20B%20%5Bform%3D%22policija%22%5D%3B%20C%20-%5Bobj%5D-%3E%20A%3B%20C%20-%5Bnsubj%5D-%3E%20B%3B%20C%20%3E%3E%20A%3B%20C%20%3E%3E%20B%7D	3	odžene
me <obj pot <nsubj peljala	me	pot	peljala	1	13.1	ABC	"pattern {C [form=""peljala""]; A [form=""me""]; B [form=""pot""]; C -[obj]-> A; C -[nsubj]-> B; C >> A; C >> B}"	http://universal.grew.fr/?corpus=UD_Slovenian-SST&request=pattern%20%7BC%20%5Bform%3D%22peljala%22%5D%3B%20A%20%5Bform%3D%22me%22%5D%3B%20B%20%5Bform%3D%22pot%22%5D%3B%20C%20-%5Bobj%5D-%3E%20A%3B%20C%20-%5Bnsubj%5D-%3E%20B%3B%20C%20%3E%3E%20A%3B%20C%20%3E%3E%20B%7D	3	peljala
me <obj pot <nsubj vodila	me	pot	vodila	1	13.1	ABC	"pattern {C [form=""vodila""]; A [form=""me""]; B [form=""pot""]; C -[obj]-> A; C -[nsubj]-> B; C >> A; C >> B}"	http://universal.grew.fr/?corpus=UD_Slovenian-SST&request=pattern%20%7BC%20%5Bform%3D%22vodila%22%5D%3B%20A%20%5Bform%3D%22me%22%5D%3B%20B%20%5Bform%3D%22pot%22%5D%3B%20C%20-%5Bobj%5D-%3E%20A%3B%20C%20-%5Bnsubj%5D-%3E%20B%3B%20C%20%3E%3E%20A%3B%20C%20%3E%3E%20B%7D	3	vodila
me <obj sedemsto <nsubj žulilo	me	sedemsto	žulilo	1	13.1	ABC	"pattern {C [form=""žulilo""]; A [form=""me""]; B [form=""sedemsto""]; C -[obj]-> A; C -[nsubj]-> B; C >> A; C >> B}"	http://universal.grew.fr/?corpus=UD_Slovenian-SST&request=pattern%20%7BC%20%5Bform%3D%22%C5%BEulilo%22%5D%3B%20A%20%5Bform%3D%22me%22%5D%3B%20B%20%5Bform%3D%22sedemsto%22%5D%3B%20C%20-%5Bobj%5D-%3E%20A%3B%20C%20-%5Bnsubj%5D-%3E%20B%3B%20C%20%3E%3E%20A%3B%20C%20%3E%3E%20B%7D	3	žulilo
me <obj starši <nsubj zaznamovali	me	starši	zaznamovali	1	13.1	ABC	"pattern {C [form=""zaznamovali""]; A [form=""me""]; B [form=""starši""]; C -[obj]-> A; C -[nsubj]-> B; C >> A; C >> B}"	http://universal.grew.fr/?corpus=UD_Slovenian-SST&request=pattern%20%7BC%20%5Bform%3D%22zaznamovali%22%5D%3B%20A%20%5Bform%3D%22me%22%5D%3B%20B%20%5Bform%3D%22star%C5%A1i%22%5D%3B%20C%20-%5Bobj%5D-%3E%20A%3B%20C%20-%5Bnsubj%5D-%3E%20B%3B%20C%20%3E%3E%20A%3B%20C%20%3E%3E%20B%7D	3	zaznamovali
me <obj zanima >nsubj ekonomija	me	zanima	ekonomija	1	13.1	ABC	"pattern {B [form=""zanima""]; A [form=""me""]; C [form=""ekonomija""]; B -[obj]-> A; B -[nsubj]-> C; B >> A; B << C}"	http://universal.grew.fr/?corpus=UD_Slovenian-SST&request=pattern%20%7BB%20%5Bform%3D%22zanima%22%5D%3B%20A%20%5Bform%3D%22me%22%5D%3B%20C%20%5Bform%3D%22ekonomija%22%5D%3B%20B%20-%5Bobj%5D-%3E%20A%3B%20B%20-%5Bnsubj%5D-%3E%20C%3B%20B%20%3E%3E%20A%3B%20B%20%3C%3C%20C%7D	3	zanima
medaljo <obj dobil >nsubj občan	medaljo	dobil	občan	1	13.1	ABC	"pattern {B [form=""dobil""]; A [form=""medaljo""]; C [form=""občan""]; B -[obj]-> A; B -[nsubj]-> C; B >> A; B << C}"	http://universal.grew.fr/?corpus=UD_Slovenian-SST&request=pattern%20%7BB%20%5Bform%3D%22dobil%22%5D%3B%20A%20%5Bform%3D%22medaljo%22%5D%3B%20C%20%5Bform%3D%22ob%C4%8Dan%22%5D%3B%20B%20-%5Bobj%5D-%3E%20A%3B%20B%20-%5Bnsubj%5D-%3E%20C%3B%20B%20%3E%3E%20A%3B%20B%20%3C%3C%20C%7D	3	dobil
mene <obj bilo >nsubj sram	mene	bilo	sram	1	13.1	ABC	"pattern {B [form=""bilo""]; A [form=""mene""]; C [form=""sram""]; B -[obj]-> A; B -[nsubj]-> C; B >> A; B << C}"	http://universal.grew.fr/?corpus=UD_Slovenian-SST&request=pattern%20%7BB%20%5Bform%3D%22bilo%22%5D%3B%20A%20%5Bform%3D%22mene%22%5D%3B%20C%20%5Bform%3D%22sram%22%5D%3B%20B%20-%5Bobj%5D-%3E%20A%3B%20B%20-%5Bnsubj%5D-%3E%20C%3B%20B%20%3E%3E%20A%3B%20B%20%3C%3C%20C%7D	3	bilo
mene <obj boli >nsubj oblikovanje	mene	boli	oblikovanje	1	13.1	ABC	"pattern {B [form=""boli""]; A [form=""mene""]; C [form=""oblikovanje""]; B -[obj]-> A; B -[nsubj]-> C; B >> A; B << C}"	http://universal.grew.fr/?corpus=UD_Slovenian-SST&request=pattern%20%7BB%20%5Bform%3D%22boli%22%5D%3B%20A%20%5Bform%3D%22mene%22%5D%3B%20C%20%5Bform%3D%22oblikovanje%22%5D%3B%20B%20-%5Bobj%5D-%3E%20A%3B%20B%20-%5Bnsubj%5D-%3E%20C%3B%20B%20%3E%3E%20A%3B%20B%20%3C%3C%20C%7D	3	boli
meni <obj je >nsubj to	meni	je	to	1	13.1	ABC	"pattern {B [form=""je""]; A [form=""meni""]; C [form=""to""]; B -[obj]-> A; B -[nsubj]-> C; B >> A; B << C}"	http://universal.grew.fr/?corpus=UD_Slovenian-SST&request=pattern%20%7BB%20%5Bform%3D%22je%22%5D%3B%20A%20%5Bform%3D%22meni%22%5D%3B%20C%20%5Bform%3D%22to%22%5D%3B%20B%20-%5Bobj%5D-%3E%20A%3B%20B%20-%5Bnsubj%5D-%3E%20C%3B%20B%20%3E%3E%20A%3B%20B%20%3C%3C%20C%7D	3	je
meni <obj pletenki <nsubj sunile	meni	pletenki	sunile	1	13.1	ABC	"pattern {C [form=""sunile""]; A [form=""meni""]; B [form=""pletenki""]; C -[obj]-> A; C -[nsubj]-> B; C >> A; C >> B}"	http://universal.grew.fr/?corpus=UD_Slovenian-SST&request=pattern%20%7BC%20%5Bform%3D%22sunile%22%5D%3B%20A%20%5Bform%3D%22meni%22%5D%3B%20B%20%5Bform%3D%22pletenki%22%5D%3B%20C%20-%5Bobj%5D-%3E%20A%3B%20C%20-%5Bnsubj%5D-%3E%20B%3B%20C%20%3E%3E%20A%3B%20C%20%3E%3E%20B%7D	3	sunile
meni <obj so >nsubj stili	meni	so	stili	1	13.1	ABC	"pattern {B [form=""so""]; A [form=""meni""]; C [form=""stili""]; B -[obj]-> A; B -[nsubj]-> C; B >> A; B << C}"	http://universal.grew.fr/?corpus=UD_Slovenian-SST&request=pattern%20%7BB%20%5Bform%3D%22so%22%5D%3B%20A%20%5Bform%3D%22meni%22%5D%3B%20C%20%5Bform%3D%22stili%22%5D%3B%20B%20-%5Bobj%5D-%3E%20A%3B%20B%20-%5Bnsubj%5D-%3E%20C%3B%20B%20%3E%3E%20A%3B%20B%20%3C%3C%20C%7D	3	so
meni <obj to <nsubj prišlo	meni	to	prišlo	1	13.1	ABC	"pattern {C [form=""prišlo""]; A [form=""meni""]; B [form=""to""]; C -[obj]-> A; C -[nsubj]-> B; C >> A; C >> B}"	http://universal.grew.fr/?corpus=UD_Slovenian-SST&request=pattern%20%7BC%20%5Bform%3D%22pri%C5%A1lo%22%5D%3B%20A%20%5Bform%3D%22meni%22%5D%3B%20B%20%5Bform%3D%22to%22%5D%3B%20C%20-%5Bobj%5D-%3E%20A%3B%20C%20-%5Bnsubj%5D-%3E%20B%3B%20C%20%3E%3E%20A%3B%20C%20%3E%3E%20B%7D	3	prišlo
meni <obj zdelo >nsubj poklic	meni	zdelo	poklic	1	13.1	ABC	"pattern {B [form=""zdelo""]; A [form=""meni""]; C [form=""poklic""]; B -[obj]-> A; B -[nsubj]-> C; B >> A; B << C}"	http://universal.grew.fr/?corpus=UD_Slovenian-SST&request=pattern%20%7BB%20%5Bform%3D%22zdelo%22%5D%3B%20A%20%5Bform%3D%22meni%22%5D%3B%20C%20%5Bform%3D%22poklic%22%5D%3B%20B%20-%5Bobj%5D-%3E%20A%3B%20B%20-%5Bnsubj%5D-%3E%20C%3B%20B%20%3E%3E%20A%3B%20B%20%3C%3C%20C%7D	3	zdelo
mi <nsubj dali >obj ime	mi	dali	ime	1	13.1	ABC	"pattern {B [form=""dali""]; A [form=""mi""]; C [form=""ime""]; B -[nsubj]-> A; B -[obj]-> C; B >> A; B << C}"	http://universal.grew.fr/?corpus=UD_Slovenian-SST&request=pattern%20%7BB%20%5Bform%3D%22dali%22%5D%3B%20A%20%5Bform%3D%22mi%22%5D%3B%20C%20%5Bform%3D%22ime%22%5D%3B%20B%20-%5Bnsubj%5D-%3E%20A%3B%20B%20-%5Bobj%5D-%3E%20C%3B%20B%20%3E%3E%20A%3B%20B%20%3C%3C%20C%7D	3	dali
mi <nsubj dobili >obj sadje	mi	dobili	sadje	1	13.1	ABC	"pattern {B [form=""dobili""]; A [form=""mi""]; C [form=""sadje""]; B -[nsubj]-> A; B -[obj]-> C; B >> A; B << C}"	http://universal.grew.fr/?corpus=UD_Slovenian-SST&request=pattern%20%7BB%20%5Bform%3D%22dobili%22%5D%3B%20A%20%5Bform%3D%22mi%22%5D%3B%20C%20%5Bform%3D%22sadje%22%5D%3B%20B%20-%5Bnsubj%5D-%3E%20A%3B%20B%20-%5Bobj%5D-%3E%20C%3B%20B%20%3E%3E%20A%3B%20B%20%3C%3C%20C%7D	3	dobili
mi <nsubj dobili >obj sporočilo	mi	dobili	sporočilo	1	13.1	ABC	"pattern {B [form=""dobili""]; A [form=""mi""]; C [form=""sporočilo""]; B -[nsubj]-> A; B -[obj]-> C; B >> A; B << C}"	http://universal.grew.fr/?corpus=UD_Slovenian-SST&request=pattern%20%7BB%20%5Bform%3D%22dobili%22%5D%3B%20A%20%5Bform%3D%22mi%22%5D%3B%20C%20%5Bform%3D%22sporo%C4%8Dilo%22%5D%3B%20B%20-%5Bnsubj%5D-%3E%20A%3B%20B%20-%5Bobj%5D-%3E%20C%3B%20B%20%3E%3E%20A%3B%20B%20%3C%3C%20C%7D	3	dobili
mi <nsubj imamo >obj dejavnosti	mi	imamo	dejavnosti	1	13.1	ABC	"pattern {B [form=""imamo""]; A [form=""mi""]; C [form=""dejavnosti""]; B -[nsubj]-> A; B -[obj]-> C; B >> A; B << C}"	http://universal.grew.fr/?corpus=UD_Slovenian-SST&request=pattern%20%7BB%20%5Bform%3D%22imamo%22%5D%3B%20A%20%5Bform%3D%22mi%22%5D%3B%20C%20%5Bform%3D%22dejavnosti%22%5D%3B%20B%20-%5Bnsubj%5D-%3E%20A%3B%20B%20-%5Bobj%5D-%3E%20C%3B%20B%20%3E%3E%20A%3B%20B%20%3C%3C%20C%7D	3	imamo
mi <nsubj imamo >obj pravico	mi	imamo	pravico	1	13.1	ABC	"pattern {B [form=""imamo""]; A [form=""mi""]; C [form=""pravico""]; B -[nsubj]-> A; B -[obj]-> C; B >> A; B << C}"	http://universal.grew.fr/?corpus=UD_Slovenian-SST&request=pattern%20%7BB%20%5Bform%3D%22imamo%22%5D%3B%20A%20%5Bform%3D%22mi%22%5D%3B%20C%20%5Bform%3D%22pravico%22%5D%3B%20B%20-%5Bnsubj%5D-%3E%20A%3B%20B%20-%5Bobj%5D-%3E%20C%3B%20B%20%3E%3E%20A%3B%20B%20%3C%3C%20C%7D	3	imamo
mi <nsubj imamo >obj štiri	mi	imamo	štiri	1	13.1	ABC	"pattern {B [form=""imamo""]; A [form=""mi""]; C [form=""štiri""]; B -[nsubj]-> A; B -[obj]-> C; B >> A; B << C}"	http://universal.grew.fr/?corpus=UD_Slovenian-SST&request=pattern%20%7BB%20%5Bform%3D%22imamo%22%5D%3B%20A%20%5Bform%3D%22mi%22%5D%3B%20C%20%5Bform%3D%22%C5%A1tiri%22%5D%3B%20B%20-%5Bnsubj%5D-%3E%20A%3B%20B%20-%5Bobj%5D-%3E%20C%3B%20B%20%3E%3E%20A%3B%20B%20%3C%3C%20C%7D	3	imamo
mi <nsubj imeli >obj kulturo	mi	imeli	kulturo	1	13.1	ABC	"pattern {B [form=""imeli""]; A [form=""mi""]; C [form=""kulturo""]; B -[nsubj]-> A; B -[obj]-> C; B >> A; B << C}"	http://universal.grew.fr/?corpus=UD_Slovenian-SST&request=pattern%20%7BB%20%5Bform%3D%22imeli%22%5D%3B%20A%20%5Bform%3D%22mi%22%5D%3B%20C%20%5Bform%3D%22kulturo%22%5D%3B%20B%20-%5Bnsubj%5D-%3E%20A%3B%20B%20-%5Bobj%5D-%3E%20C%3B%20B%20%3E%3E%20A%3B%20B%20%3C%3C%20C%7D	3	imeli
mi <nsubj imeli >obj ugotovitev	mi	imeli	ugotovitev	1	13.1	ABC	"pattern {B [form=""imeli""]; A [form=""mi""]; C [form=""ugotovitev""]; B -[nsubj]-> A; B -[obj]-> C; B >> A; B << C}"	http://universal.grew.fr/?corpus=UD_Slovenian-SST&request=pattern%20%7BB%20%5Bform%3D%22imeli%22%5D%3B%20A%20%5Bform%3D%22mi%22%5D%3B%20C%20%5Bform%3D%22ugotovitev%22%5D%3B%20B%20-%5Bnsubj%5D-%3E%20A%3B%20B%20-%5Bobj%5D-%3E%20C%3B%20B%20%3E%3E%20A%3B%20B%20%3C%3C%20C%7D	3	imeli
mi <nsubj intenzivirali >obj obnavljanje	mi	intenzivirali	obnavljanje	1	13.1	ABC	"pattern {B [form=""intenzivirali""]; A [form=""mi""]; C [form=""obnavljanje""]; B -[nsubj]-> A; B -[obj]-> C; B >> A; B << C}"	http://universal.grew.fr/?corpus=UD_Slovenian-SST&request=pattern%20%7BB%20%5Bform%3D%22intenzivirali%22%5D%3B%20A%20%5Bform%3D%22mi%22%5D%3B%20C%20%5Bform%3D%22obnavljanje%22%5D%3B%20B%20-%5Bnsubj%5D-%3E%20A%3B%20B%20-%5Bobj%5D-%3E%20C%3B%20B%20%3E%3E%20A%3B%20B%20%3C%3C%20C%7D	3	intenzivirali
mi <nsubj jih <obj imamo	mi	jih	imamo	1	13.1	ABC	"pattern {C [form=""imamo""]; A [form=""mi""]; B [form=""jih""]; C -[nsubj]-> A; C -[obj]-> B; C >> A; C >> B}"	http://universal.grew.fr/?corpus=UD_Slovenian-SST&request=pattern%20%7BC%20%5Bform%3D%22imamo%22%5D%3B%20A%20%5Bform%3D%22mi%22%5D%3B%20B%20%5Bform%3D%22jih%22%5D%3B%20C%20-%5Bnsubj%5D-%3E%20A%3B%20C%20-%5Bobj%5D-%3E%20B%3B%20C%20%3E%3E%20A%3B%20C%20%3E%3E%20B%7D	3	imamo
mi <nsubj kakšno <obj napisale	mi	kakšno	napisale	1	13.1	ABC	"pattern {C [form=""napisale""]; A [form=""mi""]; B [form=""kakšno""]; C -[nsubj]-> A; C -[obj]-> B; C >> A; C >> B}"	http://universal.grew.fr/?corpus=UD_Slovenian-SST&request=pattern%20%7BC%20%5Bform%3D%22napisale%22%5D%3B%20A%20%5Bform%3D%22mi%22%5D%3B%20B%20%5Bform%3D%22kak%C5%A1no%22%5D%3B%20C%20-%5Bnsubj%5D-%3E%20A%3B%20C%20-%5Bobj%5D-%3E%20B%3B%20C%20%3E%3E%20A%3B%20C%20%3E%3E%20B%7D	3	napisale
mi <nsubj nič <obj naredili	mi	nič	naredili	1	13.1	ABC	"pattern {C [form=""naredili""]; A [form=""mi""]; B [form=""nič""]; C -[nsubj]-> A; C -[obj]-> B; C >> A; C >> B}"	http://universal.grew.fr/?corpus=UD_Slovenian-SST&request=pattern%20%7BC%20%5Bform%3D%22naredili%22%5D%3B%20A%20%5Bform%3D%22mi%22%5D%3B%20B%20%5Bform%3D%22ni%C4%8D%22%5D%3B%20C%20-%5Bnsubj%5D-%3E%20A%3B%20C%20-%5Bobj%5D-%3E%20B%3B%20C%20%3E%3E%20A%3B%20C%20%3E%3E%20B%7D	3	naredili
mi <nsubj obiskali >obj Malto	mi	obiskali	Malto	1	13.1	ABC	"pattern {B [form=""obiskali""]; A [form=""mi""]; C [form=""Malto""]; B -[nsubj]-> A; B -[obj]-> C; B >> A; B << C}"	http://universal.grew.fr/?corpus=UD_Slovenian-SST&request=pattern%20%7BB%20%5Bform%3D%22obiskali%22%5D%3B%20A%20%5Bform%3D%22mi%22%5D%3B%20C%20%5Bform%3D%22Malto%22%5D%3B%20B%20-%5Bnsubj%5D-%3E%20A%3B%20B%20-%5Bobj%5D-%3E%20C%3B%20B%20%3E%3E%20A%3B%20B%20%3C%3C%20C%7D	3	obiskali
mi <nsubj ogrejemo >obj mišice	mi	ogrejemo	mišice	1	13.1	ABC	"pattern {B [form=""ogrejemo""]; A [form=""mi""]; C [form=""mišice""]; B -[nsubj]-> A; B -[obj]-> C; B >> A; B << C}"	http://universal.grew.fr/?corpus=UD_Slovenian-SST&request=pattern%20%7BB%20%5Bform%3D%22ogrejemo%22%5D%3B%20A%20%5Bform%3D%22mi%22%5D%3B%20C%20%5Bform%3D%22mi%C5%A1ice%22%5D%3B%20B%20-%5Bnsubj%5D-%3E%20A%3B%20B%20-%5Bobj%5D-%3E%20C%3B%20B%20%3E%3E%20A%3B%20B%20%3C%3C%20C%7D	3	ogrejemo
mi <nsubj podarimo >obj darila	mi	podarimo	darila	1	13.1	ABC	"pattern {B [form=""podarimo""]; A [form=""mi""]; C [form=""darila""]; B -[nsubj]-> A; B -[obj]-> C; B >> A; B << C}"	http://universal.grew.fr/?corpus=UD_Slovenian-SST&request=pattern%20%7BB%20%5Bform%3D%22podarimo%22%5D%3B%20A%20%5Bform%3D%22mi%22%5D%3B%20C%20%5Bform%3D%22darila%22%5D%3B%20B%20-%5Bnsubj%5D-%3E%20A%3B%20B%20-%5Bobj%5D-%3E%20C%3B%20B%20%3E%3E%20A%3B%20B%20%3C%3C%20C%7D	3	podarimo
mi <nsubj pogoja <obj postavili	mi	pogoja	postavili	1	13.1	ABC	"pattern {C [form=""postavili""]; A [form=""mi""]; B [form=""pogoja""]; C -[nsubj]-> A; C -[obj]-> B; C >> A; C >> B}"	http://universal.grew.fr/?corpus=UD_Slovenian-SST&request=pattern%20%7BC%20%5Bform%3D%22postavili%22%5D%3B%20A%20%5Bform%3D%22mi%22%5D%3B%20B%20%5Bform%3D%22pogoja%22%5D%3B%20C%20-%5Bnsubj%5D-%3E%20A%3B%20C%20-%5Bobj%5D-%3E%20B%3B%20C%20%3E%3E%20A%3B%20C%20%3E%3E%20B%7D	3	postavili
mi <nsubj pogrešamo >obj smelost	mi	pogrešamo	smelost	1	13.1	ABC	"pattern {B [form=""pogrešamo""]; A [form=""mi""]; C [form=""smelost""]; B -[nsubj]-> A; B -[obj]-> C; B >> A; B << C}"	http://universal.grew.fr/?corpus=UD_Slovenian-SST&request=pattern%20%7BB%20%5Bform%3D%22pogre%C5%A1amo%22%5D%3B%20A%20%5Bform%3D%22mi%22%5D%3B%20C%20%5Bform%3D%22smelost%22%5D%3B%20B%20-%5Bnsubj%5D-%3E%20A%3B%20B%20-%5Bobj%5D-%3E%20C%3B%20B%20%3E%3E%20A%3B%20B%20%3C%3C%20C%7D	3	pogrešamo
mi <nsubj pogrešamo >obj to	mi	pogrešamo	to	1	13.1	ABC	"pattern {B [form=""pogrešamo""]; A [form=""mi""]; C [form=""to""]; B -[nsubj]-> A; B -[obj]-> C; B >> A; B << C}"	http://universal.grew.fr/?corpus=UD_Slovenian-SST&request=pattern%20%7BB%20%5Bform%3D%22pogre%C5%A1amo%22%5D%3B%20A%20%5Bform%3D%22mi%22%5D%3B%20C%20%5Bform%3D%22to%22%5D%3B%20B%20-%5Bnsubj%5D-%3E%20A%3B%20B%20-%5Bobj%5D-%3E%20C%3B%20B%20%3E%3E%20A%3B%20B%20%3C%3C%20C%7D	3	pogrešamo
mi <nsubj ponovili >obj tisto	mi	ponovili	tisto	1	13.1	ABC	"pattern {B [form=""ponovili""]; A [form=""mi""]; C [form=""tisto""]; B -[nsubj]-> A; B -[obj]-> C; B >> A; B << C}"	http://universal.grew.fr/?corpus=UD_Slovenian-SST&request=pattern%20%7BB%20%5Bform%3D%22ponovili%22%5D%3B%20A%20%5Bform%3D%22mi%22%5D%3B%20C%20%5Bform%3D%22tisto%22%5D%3B%20B%20-%5Bnsubj%5D-%3E%20A%3B%20B%20-%5Bobj%5D-%3E%20C%3B%20B%20%3E%3E%20A%3B%20B%20%3C%3C%20C%7D	3	ponovili
mi <nsubj predlagamo >obj imena	mi	predlagamo	imena	1	13.1	ABC	"pattern {B [form=""predlagamo""]; A [form=""mi""]; C [form=""imena""]; B -[nsubj]-> A; B -[obj]-> C; B >> A; B << C}"	http://universal.grew.fr/?corpus=UD_Slovenian-SST&request=pattern%20%7BB%20%5Bform%3D%22predlagamo%22%5D%3B%20A%20%5Bform%3D%22mi%22%5D%3B%20C%20%5Bform%3D%22imena%22%5D%3B%20B%20-%5Bnsubj%5D-%3E%20A%3B%20B%20-%5Bobj%5D-%3E%20C%3B%20B%20%3E%3E%20A%3B%20B%20%3C%3C%20C%7D	3	predlagamo
mi <nsubj rotirali >obj število	mi	rotirali	število	1	13.1	ABC	"pattern {B [form=""rotirali""]; A [form=""mi""]; C [form=""število""]; B -[nsubj]-> A; B -[obj]-> C; B >> A; B << C}"	http://universal.grew.fr/?corpus=UD_Slovenian-SST&request=pattern%20%7BB%20%5Bform%3D%22rotirali%22%5D%3B%20A%20%5Bform%3D%22mi%22%5D%3B%20C%20%5Bform%3D%22%C5%A1tevilo%22%5D%3B%20B%20-%5Bnsubj%5D-%3E%20A%3B%20B%20-%5Bobj%5D-%3E%20C%3B%20B%20%3E%3E%20A%3B%20B%20%3C%3C%20C%7D	3	rotirali
mi <nsubj slišali >obj Utwo	mi	slišali	Utwo	1	13.1	ABC	"pattern {B [form=""slišali""]; A [form=""mi""]; C [form=""Utwo""]; B -[nsubj]-> A; B -[obj]-> C; B >> A; B << C}"	http://universal.grew.fr/?corpus=UD_Slovenian-SST&request=pattern%20%7BB%20%5Bform%3D%22sli%C5%A1ali%22%5D%3B%20A%20%5Bform%3D%22mi%22%5D%3B%20C%20%5Bform%3D%22Utwo%22%5D%3B%20B%20-%5Bnsubj%5D-%3E%20A%3B%20B%20-%5Bobj%5D-%3E%20C%3B%20B%20%3E%3E%20A%3B%20B%20%3C%3C%20C%7D	3	slišali
mi <nsubj smo >obj procent	mi	smo	procent	1	13.1	ABC	"pattern {B [form=""smo""]; A [form=""mi""]; C [form=""procent""]; B -[nsubj]-> A; B -[obj]-> C; B >> A; B << C}"	http://universal.grew.fr/?corpus=UD_Slovenian-SST&request=pattern%20%7BB%20%5Bform%3D%22smo%22%5D%3B%20A%20%5Bform%3D%22mi%22%5D%3B%20C%20%5Bform%3D%22procent%22%5D%3B%20B%20-%5Bnsubj%5D-%3E%20A%3B%20B%20-%5Bobj%5D-%3E%20C%3B%20B%20%3E%3E%20A%3B%20B%20%3C%3C%20C%7D	3	smo
mi <nsubj stališče <obj podali	mi	stališče	podali	1	13.1	ABC	"pattern {C [form=""podali""]; A [form=""mi""]; B [form=""stališče""]; C -[nsubj]-> A; C -[obj]-> B; C >> A; C >> B}"	http://universal.grew.fr/?corpus=UD_Slovenian-SST&request=pattern%20%7BC%20%5Bform%3D%22podali%22%5D%3B%20A%20%5Bform%3D%22mi%22%5D%3B%20B%20%5Bform%3D%22stali%C5%A1%C4%8De%22%5D%3B%20C%20-%5Bnsubj%5D-%3E%20A%3B%20C%20-%5Bobj%5D-%3E%20B%3B%20C%20%3E%3E%20A%3B%20C%20%3E%3E%20B%7D	3	podali
mi <nsubj ti <obj napravimo	mi	ti	napravimo	1	13.1	ABC	"pattern {C [form=""napravimo""]; A [form=""mi""]; B [form=""ti""]; C -[nsubj]-> A; C -[obj]-> B; C >> A; C >> B}"	http://universal.grew.fr/?corpus=UD_Slovenian-SST&request=pattern%20%7BC%20%5Bform%3D%22napravimo%22%5D%3B%20A%20%5Bform%3D%22mi%22%5D%3B%20B%20%5Bform%3D%22ti%22%5D%3B%20C%20-%5Bnsubj%5D-%3E%20A%3B%20C%20-%5Bobj%5D-%3E%20B%3B%20C%20%3E%3E%20A%3B%20C%20%3E%3E%20B%7D	3	napravimo
mi <nsubj to <obj objavimo	mi	to	objavimo	1	13.1	ABC	"pattern {C [form=""objavimo""]; A [form=""mi""]; B [form=""to""]; C -[nsubj]-> A; C -[obj]-> B; C >> A; C >> B}"	http://universal.grew.fr/?corpus=UD_Slovenian-SST&request=pattern%20%7BC%20%5Bform%3D%22objavimo%22%5D%3B%20A%20%5Bform%3D%22mi%22%5D%3B%20B%20%5Bform%3D%22to%22%5D%3B%20C%20-%5Bnsubj%5D-%3E%20A%3B%20C%20-%5Bobj%5D-%3E%20B%3B%20C%20%3E%3E%20A%3B%20C%20%3E%3E%20B%7D	3	objavimo
mi <nsubj to <obj želeli	mi	to	želeli	1	13.1	ABC	"pattern {C [form=""želeli""]; A [form=""mi""]; B [form=""to""]; C -[nsubj]-> A; C -[obj]-> B; C >> A; C >> B}"	http://universal.grew.fr/?corpus=UD_Slovenian-SST&request=pattern%20%7BC%20%5Bform%3D%22%C5%BEeleli%22%5D%3B%20A%20%5Bform%3D%22mi%22%5D%3B%20B%20%5Bform%3D%22to%22%5D%3B%20C%20-%5Bnsubj%5D-%3E%20A%3B%20C%20-%5Bobj%5D-%3E%20B%3B%20C%20%3E%3E%20A%3B%20C%20%3E%3E%20B%7D	3	želeli
